1333230441	2012-04-01 06:47:21
1333230671	2012-04-01 06:51:11
1333230791	2012-04-01 06:53:11
1333230918	2012-04-01 06:55:18
1333230984	2012-04-01 06:56:24
1333231049	2012-04-01 06:57:29
1333231058	2012-04-01 06:57:38
1333231245	2012-04-01 07:00:45
1333231247	2012-04-01 07:00:47
1333231257	2012-04-01 07:00:57
1333231335	2012-04-01 07:02:15
1333232111	2012-04-01 07:15:11
1333232200	2012-04-01 07:16:40
1333232833	2012-04-01 07:27:13
1333233192	2012-04-01 07:33:12
1333233231	2012-04-01 07:33:51
1333233328	2012-04-01 07:35:28
1333233680	2012-04-01 07:41:20
1333233916	2012-04-01 07:45:16
1333233949	2012-04-01 07:45:49
1333234131	2012-04-01 07:48:51
1333234204	2012-04-01 07:50:04
1333234270	2012-04-01 07:51:10
1333234428	2012-04-01 07:53:48
1333234440	2012-04-01 07:54:00
1333234524	2012-04-01 07:55:24
1333234535	2012-04-01 07:55:35
1333234547	2012-04-01 07:55:47
1333234562	2012-04-01 07:56:02
1333234653	2012-04-01 07:57:33
1333234790	2012-04-01 07:59:50
1333234803	2012-04-01 08:00:03
1333234814	2012-04-01 08:00:14
1333234940	2012-04-01 08:02:20
1333235141	2012-04-01 08:05:41
1333235160	2012-04-01 08:06:00
1333235341	2012-04-01 08:09:01
1333235427	2012-04-01 08:10:27
1333235436	2012-04-01 08:10:36
1333235436	2012-04-01 08:10:36
1333235449	2012-04-01 08:10:49
1333235452	2012-04-01 08:10:52
1333235462	2012-04-01 08:11:02
1333235465	2012-04-01 08:11:05
1333235469	2012-04-01 08:11:09
1333235516	2012-04-01 08:11:56
1333235523	2012-04-01 08:12:03
1333235554	2012-04-01 08:12:34
1333235572	2012-04-01 08:12:52
1333235575	2012-04-01 08:12:55
1333235577	2012-04-01 08:12:57
1333235581	2012-04-01 08:13:01
1333235581	2012-04-01 08:13:01
1333235583	2012-04-01 08:13:03
1333235584	2012-04-01 08:13:04
1333235585	2012-04-01 08:13:05
1333235585	2012-04-01 08:13:05
1333235585	2012-04-01 08:13:05
1333235585	2012-04-01 08:13:05
1333235586	2012-04-01 08:13:06
1333235586	2012-04-01 08:13:06
1333235586	2012-04-01 08:13:06
1333235587	2012-04-01 08:13:07
1333235588	2012-04-01 08:13:08
1333235588	2012-04-01 08:13:08
1333235588	2012-04-01 08:13:08
1333235589	2012-04-01 08:13:09
1333235589	2012-04-01 08:13:09
1333235590	2012-04-01 08:13:10
1333235591	2012-04-01 08:13:11
1333235591	2012-04-01 08:13:11
1333235592	2012-04-01 08:13:12
1333235592	2012-04-01 08:13:12
1333235592	2012-04-01 08:13:12
1333235595	2012-04-01 08:13:15
1333235596	2012-04-01 08:13:16
1333235597	2012-04-01 08:13:17
1333235597	2012-04-01 08:13:17
1333235598	2012-04-01 08:13:18
1333235598	2012-04-01 08:13:18
1333235598	2012-04-01 08:13:18
1333235599	2012-04-01 08:13:19
1333235600	2012-04-01 08:13:20
1333235603	2012-04-01 08:13:23
1333235603	2012-04-01 08:13:23
1333235604	2012-04-01 08:13:24
1333235605	2012-04-01 08:13:25
1333235605	2012-04-01 08:13:25
1333235606	2012-04-01 08:13:26
1333235608	2012-04-01 08:13:28
1333235609	2012-04-01 08:13:29
1333235612	2012-04-01 08:13:32
1333235613	2012-04-01 08:13:33
1333235614	2012-04-01 08:13:34
1333235615	2012-04-01 08:13:35
1333235615	2012-04-01 08:13:35
1333235616	2012-04-01 08:13:36
1333235619	2012-04-01 08:13:39
1333235623	2012-04-01 08:13:43
1333235631	2012-04-01 08:13:51
1333235635	2012-04-01 08:13:55
1333235635	2012-04-01 08:13:55
1333235636	2012-04-01 08:13:56
1333235641	2012-04-01 08:14:01
1333235642	2012-04-01 08:14:02
1333235643	2012-04-01 08:14:03
1333235645	2012-04-01 08:14:05
1333235646	2012-04-01 08:14:06
1333235648	2012-04-01 08:14:08
1333235660	2012-04-01 08:14:20
1333235663	2012-04-01 08:14:23
1333235665	2012-04-01 08:14:25
1333235669	2012-04-01 08:14:29
1333235677	2012-04-01 08:14:37
1333235691	2012-04-01 08:14:51
1333235694	2012-04-01 08:14:54
1333235696	2012-04-01 08:14:56
1333235697	2012-04-01 08:14:57
1333235703	2012-04-01 08:15:03
1333235721	2012-04-01 08:15:21
1333235723	2012-04-01 08:15:23
1333235727	2012-04-01 08:15:27
1333235732	2012-04-01 08:15:32
1333235743	2012-04-01 08:15:43
1333235748	2012-04-01 08:15:48
1333235761	2012-04-01 08:16:01
1333235763	2012-04-01 08:16:03
1333235780	2012-04-01 08:16:20
1333235794	2012-04-01 08:16:34
1333235951	2012-04-01 08:19:11
1333235980	2012-04-01 08:19:40
1333236015	2012-04-01 08:20:15
1333236167	2012-04-01 08:22:47
1333236226	2012-04-01 08:23:46
1333236227	2012-04-01 08:23:47
1333236272	2012-04-01 08:24:32
1333236274	2012-04-01 08:24:34
1333236282	2012-04-01 08:24:42
1333236284	2012-04-01 08:24:44
1333236301	2012-04-01 08:25:01
1333236311	2012-04-01 08:25:11
1333236319	2012-04-01 08:25:19
1333236512	2012-04-01 08:28:32
1333236549	2012-04-01 08:29:09
1333236575	2012-04-01 08:29:35
1333236645	2012-04-01 08:30:45
1333236762	2012-04-01 08:32:42
1333236929	2012-04-01 08:35:29
1333236992	2012-04-01 08:36:32
1333237041	2012-04-01 08:37:21
1333237060	2012-04-01 08:37:40
1333237073	2012-04-01 08:37:53
1333237091	2012-04-01 08:38:11
1333237156	2012-04-01 08:39:16
1333237178	2012-04-01 08:39:38
1333237178	2012-04-01 08:39:38
1333237185	2012-04-01 08:39:45
1333237214	2012-04-01 08:40:14
1333237239	2012-04-01 08:40:39
1333237577	2012-04-01 08:46:17
1333237667	2012-04-01 08:47:47
1333237750	2012-04-01 08:49:10
1333237768	2012-04-01 08:49:28
1333237851	2012-04-01 08:50:51
1333237870	2012-04-01 08:51:10
1333237907	2012-04-01 08:51:47
1333238011	2012-04-01 08:53:31
1333238043	2012-04-01 08:54:03
1333238203	2012-04-01 08:56:43
1333238252	2012-04-01 08:57:32
1333238259	2012-04-01 08:57:39
1333238371	2012-04-01 08:59:31
1333238405	2012-04-01 09:00:05
1333238419	2012-04-01 09:00:19
1333238544	2012-04-01 09:02:24
1333238603	2012-04-01 09:03:23
1333238669	2012-04-01 09:04:29
1333238670	2012-04-01 09:04:30
1333238700	2012-04-01 09:05:00
1333238702	2012-04-01 09:05:02
1333238711	2012-04-01 09:05:11
1333238805	2012-04-01 09:06:45
1333238806	2012-04-01 09:06:46
1333238848	2012-04-01 09:07:28
1333238962	2012-04-01 09:09:22
1333239088	2012-04-01 09:11:28
1333239275	2012-04-01 09:14:35
1333239414	2012-04-01 09:16:54
1333239470	2012-04-01 09:17:50
1333239478	2012-04-01 09:17:58
1333239498	2012-04-01 09:18:18
1333239594	2012-04-01 09:19:54
1333239648	2012-04-01 09:20:48
1333239674	2012-04-01 09:21:14
1333239675	2012-04-01 09:21:15
1333239703	2012-04-01 09:21:43
1333239731	2012-04-01 09:22:11
1333239856	2012-04-01 09:24:16
1333239862	2012-04-01 09:24:22
1333239978	2012-04-01 09:26:18
1333239994	2012-04-01 09:26:34
1333240001	2012-04-01 09:26:41
1333240095	2012-04-01 09:28:15
1333240109	2012-04-01 09:28:29
1333240203	2012-04-01 09:30:03
1333240248	2012-04-01 09:30:48
1333240273	2012-04-01 09:31:13
1333240283	2012-04-01 09:31:23
1333240341	2012-04-01 09:32:21
1333240711	2012-04-01 09:38:31
1333240729	2012-04-01 09:38:49
1333241015	2012-04-01 09:43:35
1333241037	2012-04-01 09:43:57
1333241043	2012-04-01 09:44:03
1333241071	2012-04-01 09:44:31
1333241283	2012-04-01 09:48:03
1333241308	2012-04-01 09:48:28
1333241342	2012-04-01 09:49:02
1333241378	2012-04-01 09:49:38
1333241463	2012-04-01 09:51:03
1333241470	2012-04-01 09:51:10
1333241491	2012-04-01 09:51:31
1333241584	2012-04-01 09:53:04
1333241722	2012-04-01 09:55:22
1333241826	2012-04-01 09:57:06
1333241953	2012-04-01 09:59:13
1333242021	2012-04-01 10:00:21
1333242069	2012-04-01 10:01:09
1333242138	2012-04-01 10:02:18
1333242185	2012-04-01 10:03:05
1333242191	2012-04-01 10:03:11
1333242225	2012-04-01 10:03:45
1333242294	2012-04-01 10:04:54
1333242306	2012-04-01 10:05:06
1333242307	2012-04-01 10:05:07
1333242308	2012-04-01 10:05:08
1333242308	2012-04-01 10:05:08
1333242309	2012-04-01 10:05:09
1333242497	2012-04-01 10:08:17
1333242519	2012-04-01 10:08:39
1333242524	2012-04-01 10:08:44
1333242603	2012-04-01 10:10:03
1333242688	2012-04-01 10:11:28
1333242854	2012-04-01 10:14:14
1333242917	2012-04-01 10:15:17
1333242958	2012-04-01 10:15:58
1333243014	2012-04-01 10:16:54
1333243051	2012-04-01 10:17:31
1333243080	2012-04-01 10:18:00
1333243107	2012-04-01 10:18:27
1333243203	2012-04-01 10:20:03
1333243214	2012-04-01 10:20:14
1333243227	2012-04-01 10:20:27
1333243530	2012-04-01 10:25:30
1333243622	2012-04-01 10:27:02
1333243671	2012-04-01 10:27:51
1333243713	2012-04-01 10:28:33
1333243807	2012-04-01 10:30:07
1333243947	2012-04-01 10:32:27
1333243948	2012-04-01 10:32:28
1333244027	2012-04-01 10:33:47
1333244053	2012-04-01 10:34:13
1333244056	2012-04-01 10:34:16
1333244107	2012-04-01 10:35:07
1333244108	2012-04-01 10:35:08
1333244111	2012-04-01 10:35:11
1333244281	2012-04-01 10:38:01
1333244319	2012-04-01 10:38:39
1333244335	2012-04-01 10:38:55
1333244429	2012-04-01 10:40:29
1333244555	2012-04-01 10:42:35
1333244644	2012-04-01 10:44:04
1333244883	2012-04-01 10:48:03
1333244976	2012-04-01 10:49:36
1333245019	2012-04-01 10:50:19
1333245036	2012-04-01 10:50:36
1333245037	2012-04-01 10:50:37
1333245066	2012-04-01 10:51:06
1333245085	2012-04-01 10:51:25
1333245097	2012-04-01 10:51:37
1333245124	2012-04-01 10:52:04
1333245141	2012-04-01 10:52:21
1333245141	2012-04-01 10:52:21
1333245166	2012-04-01 10:52:46
1333245177	2012-04-01 10:52:57
1333245245	2012-04-01 10:54:05
1333245247	2012-04-01 10:54:07
1333245263	2012-04-01 10:54:23
1333245283	2012-04-01 10:54:43
1333245355	2012-04-01 10:55:55
1333245358	2012-04-01 10:55:58
1333245370	2012-04-01 10:56:10
1333245371	2012-04-01 10:56:11
1333245464	2012-04-01 10:57:44
1333245549	2012-04-01 10:59:09
1333245639	2012-04-01 11:00:39
1333245658	2012-04-01 11:00:58
1333245741	2012-04-01 11:02:21
1333245745	2012-04-01 11:02:25
1333245800	2012-04-01 11:03:20
1333246048	2012-04-01 11:07:28
1333246065	2012-04-01 11:07:45
1333246076	2012-04-01 11:07:56
1333246078	2012-04-01 11:07:58
1333246083	2012-04-01 11:08:03
1333246104	2012-04-01 11:08:24
1333246154	2012-04-01 11:09:14
1333246191	2012-04-01 11:09:51
1333246216	2012-04-01 11:10:16
1333246217	2012-04-01 11:10:17
1333246222	2012-04-01 11:10:22
1333246247	2012-04-01 11:10:47
1333246252	2012-04-01 11:10:52
1333246262	2012-04-01 11:11:02
1333246266	2012-04-01 11:11:06
1333246276	2012-04-01 11:11:16
1333246277	2012-04-01 11:11:17
1333246279	2012-04-01 11:11:19
1333246285	2012-04-01 11:11:25
1333246286	2012-04-01 11:11:26
1333246287	2012-04-01 11:11:27
1333246295	2012-04-01 11:11:35
1333246297	2012-04-01 11:11:37
1333246302	2012-04-01 11:11:42
1333246303	2012-04-01 11:11:43
1333246307	2012-04-01 11:11:47
1333246312	2012-04-01 11:11:52
1333246315	2012-04-01 11:11:55
1333246317	2012-04-01 11:11:57
1333246323	2012-04-01 11:12:03
1333246324	2012-04-01 11:12:04
1333246325	2012-04-01 11:12:05
1333246330	2012-04-01 11:12:10
1333246336	2012-04-01 11:12:16
1333246346	2012-04-01 11:12:26
1333246348	2012-04-01 11:12:28
1333246348	2012-04-01 11:12:28
1333246365	2012-04-01 11:12:45
1333246367	2012-04-01 11:12:47
1333246370	2012-04-01 11:12:50
1333246383	2012-04-01 11:13:03
1333246393	2012-04-01 11:13:13
1333246400	2012-04-01 11:13:20
1333246404	2012-04-01 11:13:24
1333246406	2012-04-01 11:13:26
1333246431	2012-04-01 11:13:51
1333246437	2012-04-01 11:13:57
1333246449	2012-04-01 11:14:09
1333246459	2012-04-01 11:14:19
1333246488	2012-04-01 11:14:48
1333246497	2012-04-01 11:14:57
1333246509	2012-04-01 11:15:09
1333246536	2012-04-01 11:15:36
1333246541	2012-04-01 11:15:41
1333246546	2012-04-01 11:15:46
1333246586	2012-04-01 11:16:26
1333246596	2012-04-01 11:16:36
1333246611	2012-04-01 11:16:51
1333246611	2012-04-01 11:16:51
1333246617	2012-04-01 11:16:57
1333246635	2012-04-01 11:17:15
1333246656	2012-04-01 11:17:36
1333246666	2012-04-01 11:17:46
1333246667	2012-04-01 11:17:47
1333246671	2012-04-01 11:17:51
1333246677	2012-04-01 11:17:57
1333246685	2012-04-01 11:18:05
1333246687	2012-04-01 11:18:07
1333246784	2012-04-01 11:19:44
1333246793	2012-04-01 11:19:53
1333246807	2012-04-01 11:20:07
1333246831	2012-04-01 11:20:31
1333246865	2012-04-01 11:21:05
1333246883	2012-04-01 11:21:23
1333246887	2012-04-01 11:21:27
1333246892	2012-04-01 11:21:32
1333246924	2012-04-01 11:22:04
1333246966	2012-04-01 11:22:46
1333246967	2012-04-01 11:22:47
1333246970	2012-04-01 11:22:50
1333247054	2012-04-01 11:24:14
1333247069	2012-04-01 11:24:29
1333247092	2012-04-01 11:24:52
1333247106	2012-04-01 11:25:06
1333247114	2012-04-01 11:25:14
1333247145	2012-04-01 11:25:45
1333247182	2012-04-01 11:26:22
1333247200	2012-04-01 11:26:40
1333247213	2012-04-01 11:26:53
1333247220	2012-04-01 11:27:00
1333247230	2012-04-01 11:27:10
1333247251	2012-04-01 11:27:31
1333247260	2012-04-01 11:27:40
1333247277	2012-04-01 11:27:57
1333247302	2012-04-01 11:28:22
1333247309	2012-04-01 11:28:29
1333247309	2012-04-01 11:28:29
1333247326	2012-04-01 11:28:46
1333247346	2012-04-01 11:29:06
1333247415	2012-04-01 11:30:15
1333247434	2012-04-01 11:30:34
1333247448	2012-04-01 11:30:48
1333247460	2012-04-01 11:31:00
1333247506	2012-04-01 11:31:46
1333247512	2012-04-01 11:31:52
1333247518	2012-04-01 11:31:58
1333247524	2012-04-01 11:32:04
1333247554	2012-04-01 11:32:34
1333247577	2012-04-01 11:32:57
1333247592	2012-04-01 11:33:12
1333247601	2012-04-01 11:33:21
1333247623	2012-04-01 11:33:43
1333247627	2012-04-01 11:33:47
1333247631	2012-04-01 11:33:51
1333247693	2012-04-01 11:34:53
1333247699	2012-04-01 11:34:59
1333247735	2012-04-01 11:35:35
1333247820	2012-04-01 11:37:00
1333247837	2012-04-01 11:37:17
1333247906	2012-04-01 11:38:26
1333247938	2012-04-01 11:38:58
1333247974	2012-04-01 11:39:34
1333248000	2012-04-01 11:40:00
1333248002	2012-04-01 11:40:02
1333248037	2012-04-01 11:40:37
1333248149	2012-04-01 11:42:29
1333248182	2012-04-01 11:43:02
1333248190	2012-04-01 11:43:10
1333248213	2012-04-01 11:43:33
1333248229	2012-04-01 11:43:49
1333248266	2012-04-01 11:44:26
1333248287	2012-04-01 11:44:47
1333248300	2012-04-01 11:45:00
1333248344	2012-04-01 11:45:44
1333248387	2012-04-01 11:46:27
1333248498	2012-04-01 11:48:18
1333248564	2012-04-01 11:49:24
1333248581	2012-04-01 11:49:41
1333248626	2012-04-01 11:50:26
1333248746	2012-04-01 11:52:26
1333248782	2012-04-01 11:53:02
1333248791	2012-04-01 11:53:11
1333248939	2012-04-01 11:55:39
1333249006	2012-04-01 11:56:46
1333249043	2012-04-01 11:57:23
1333249043	2012-04-01 11:57:23
1333249085	2012-04-01 11:58:05
1333249138	2012-04-01 11:58:58
1333249224	2012-04-01 12:00:24
1333249249	2012-04-01 12:00:49
1333249263	2012-04-01 12:01:03
